student_id,entrance_rank,category,preferred_branch,preferred_state,annual_budget_lakhs,hostel_needed,college_id,college_name,tier,branch_id,branch_code,closing_rank,tuition_fee,avg_placement_lpa,admitted
4721,6595,General,ME,West Bengal,3.58,1,134,Vanguard Bhubaneswar College of Engineering,Tier 3,6,ME,10990,1.73,6.31,1
4722,5858,General,IT,Rajasthan,3.67,1,133,Pioneer Hyderabad University of Engineering,Tier 3,4,IT,15352,2.42,6.92,1
4723,10784,SC,EEE,West Bengal,3.49,1,45,Global Kochi Polytechnic & Tech Campus,Tier 3,5,EEE,44230,1.72,6.85,1
4724,738,General,ECE,Uttar Pradesh,2.74,0,42,Apex Chennai University of Engineering,Tier 3,3,ECE,15803,2.99,4.5,1
4725,10478,General,CSE,Odisha,2.75,0,75,Apex Kochi College of Engineering,Tier 2,1,CSE,3166,3.16,7.75,0
4726,11804,OBC,BIOTECH,West Bengal,1.21,0,111,Metropolitan Ahmedabad Polytechnic & Tech Campus,Tier 2,10,BIOTECH,4420,3.41,9.14,0
4727,8026,General,CE,Assam,2.45,1,62,Apex Noida Institute of Technology,Tier 3,7,CE,10530,3.17,7.77,1
4728,5650,SC,IT,Madhya Pradesh,3.39,1,131,Global Indore Institute of Technology,Tier 3,4,IT,60261,3.37,7.63,1
4729,9538,OBC,ECE,Rajasthan,3.16,0,6,IIT Roorkee,Tier 1,3,ECE,560,2.25,20.0,0
4730,5869,General,AERO,West Bengal,2.23,1,5,IIT Kanpur,Tier 1,9,AERO,290,2.4,23.0,0
4731,1112,General,CHE,Uttarakhand,3.66,0,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,8,CHE,13421,1.74,8.04,1
4732,3667,General,CE,Madhya Pradesh,5.93,1,44,Summit Hyderabad College of Engineering,Tier 3,7,CE,10631,2.6,8.22,1
4733,4349,OBC,BIOTECH,Kerala,4.34,1,16,RV College of Engineering,Tier 2,10,BIOTECH,4227,3.2,15.5,1
4734,3645,General,AI_DS,Karnataka,1.08,0,104,Summit Jaipur Polytechnic & Tech Campus,Tier 2,2,AI_DS,2889,3.22,10.0,0
4735,622,EWS,CE,Kerala,4.68,0,48,National Lucknow Institute of Technology,Tier 2,7,CE,2997,3.18,8.49,0
4736,25175,General,CHE,West Bengal,2.38,0,3,IIT Madras,Tier 1,8,CHE,237,2.3,24.0,0
4737,17331,SC,AERO,Madhya Pradesh,5.41,1,61,Apex Chennai College of Engineering,Tier 3,9,AERO,52812,2.89,8.22,1
4738,42200,General,AERO,Tamil Nadu,1.09,0,117,Imperial Noida University of Engineering,Tier 3,9,AERO,13793,1.66,6.43,0
4739,24173,General,BIOTECH,Uttarakhand,3.79,1,58,Pioneer Kochi Institute of Technology,Tier 2,10,BIOTECH,2443,2.76,8.15,0
4740,992,General,ME,Punjab,4.93,1,49,Summit Noida College of Engineering,Tier 2,6,ME,2426,4.22,7.7,1
4741,7268,OBC,BIOTECH,Uttarakhand,1.96,0,26,College of Engg Guindy,Tier 2,10,BIOTECH,4305,0.35,12.0,0
4742,8848,General,CSE,Odisha,4.44,1,131,Global Indore Institute of Technology,Tier 3,1,CSE,13919,3.37,7.63,0
4743,1772,General,IT,Tamil Nadu,5.84,1,105,Summit Noida Polytechnic & Tech Campus,Tier 2,4,IT,3213,3.76,10.34,0
4744,17650,OBC,CSE,Uttar Pradesh,4.06,0,119,Horizon Noida University of Engineering,Tier 3,1,CSE,26094,2.63,7.38,1
4745,2208,General,ECE,Assam,1.09,0,134,Vanguard Bhubaneswar College of Engineering,Tier 3,3,ECE,16691,1.73,6.31,1
4746,5640,OBC,CSE,Madhya Pradesh,2.02,0,111,Metropolitan Ahmedabad Polytechnic & Tech Campus,Tier 2,1,CSE,5411,3.41,9.14,0
4747,4581,General,EEE,Punjab,4.87,1,105,Summit Noida Polytechnic & Tech Campus,Tier 2,5,EEE,2772,3.76,10.34,0
4748,4755,SC,ECE,Telangana,4.8,1,129,Global Chennai College of Engineering,Tier 2,3,ECE,10145,4.47,9.66,1
4749,18442,General,CSE,Madhya Pradesh,1.42,0,29,SSN College of Engineering,Tier 2,1,CSE,3184,1.8,10.5,0
4750,8979,ST,BIOTECH,Telangana,4.77,1,3,IIT Madras,Tier 1,10,BIOTECH,1090,2.3,24.0,0
4751,2704,General,ME,West Bengal,5.89,1,39,Apex Chennai Polytechnic & Tech Campus,Tier 2,6,ME,2242,4.22,8.14,0
4752,881,General,ECE,Delhi,4.46,1,50,Apex Chennai Polytechnic & Tech Campus,Tier 3,3,ECE,16562,3.19,5.16,1
4753,3979,General,EEE,Uttarakhand,3.11,0,54,Apex Kochi University of Engineering,Tier 3,5,EEE,13348,2.93,6.33,1
4754,10498,SC,CSE,Telangana,4.4,1,72,Vanguard Hyderabad Polytechnic & Tech Campus,Tier 2,1,CSE,11430,4.33,8.03,0
4755,1058,General,CE,Uttarakhand,1.16,1,57,Zenith Noida College of Engineering,Tier 3,7,CE,10732,2.66,6.45,1
4756,28929,General,EEE,Kerala,5.91,1,68,Pioneer Chandigarh Polytechnic & Tech Campus,Tier 2,5,EEE,2902,2.92,9.93,0
4757,7242,SC,EEE,Karnataka,2.17,0,134,Vanguard Bhubaneswar College of Engineering,Tier 3,5,EEE,46261,1.73,6.31,1
4758,52208,General,CE,Rajasthan,1.32,1,95,Zenith Chandigarh College of Engineering,Tier 3,7,CE,10554,2.22,8.46,0
4759,13497,General,BIOTECH,Uttarakhand,2.78,1,119,Horizon Noida University of Engineering,Tier 3,10,BIOTECH,12790,2.63,7.38,0
4760,2586,General,CHE,Madhya Pradesh,3.88,1,23,Manipal Institute of Technology,Tier 2,8,CHE,2412,3.85,11.5,0
4761,3210,General,CSE,Odisha,2.33,1,118,Pioneer Lucknow Institute of Technology,Tier 3,1,CSE,15953,2.5,7.48,1
4762,5791,SC,ECE,Delhi,4.24,1,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,3,ECE,51888,1.48,6.32,1
4763,1323,General,CSE,Tamil Nadu,5.21,1,12,VNIT Nagpur,Tier 1,1,CSE,310,1.75,13.5,0
4764,3464,OBC,AERO,Karnataka,2.25,1,38,Imperial Indore Polytechnic & Tech Campus,Tier 3,9,AERO,27866,1.77,5.55,1
4765,2887,General,BIOTECH,Uttar Pradesh,4.97,1,39,Apex Chennai Polytechnic & Tech Campus,Tier 2,10,BIOTECH,2526,4.22,8.14,1
4766,6598,OBC,BIOTECH,West Bengal,1.25,1,76,National Lucknow Polytechnic & Tech Campus,Tier 3,10,BIOTECH,21652,2.01,7.91,1
4767,25391,General,CSE,Kerala,3.65,1,125,Summit Kochi University of Engineering,Tier 3,1,CSE,15829,2.87,7.12,0
4768,4841,SC,IT,Punjab,2.18,1,82,Metropolitan Lucknow College of Engineering,Tier 3,4,IT,55611,1.26,7.21,1
4769,21226,General,CE,Uttarakhand,1.24,1,129,Global Chennai College of Engineering,Tier 2,7,CE,2240,4.47,9.66,0
4770,12556,General,ECE,Odisha,3.17,0,49,Summit Noida College of Engineering,Tier 2,3,ECE,3088,4.22,7.7,0
4771,15039,General,AI_DS,Uttar Pradesh,4.39,1,58,Pioneer Kochi Institute of Technology,Tier 2,2,AI_DS,2637,2.76,8.15,0
4772,2091,General,CHE,Karnataka,5.51,0,101,Zenith Noida Institute of Technology,Tier 3,8,CHE,12045,2.7,5.23,1
4773,15716,OBC,CSE,Rajasthan,2.42,1,20,PSG College of Technology,Tier 2,1,CSE,5788,1.65,12.5,0
4774,2192,OBC,BIOTECH,Kerala,1.9,0,76,National Lucknow Polytechnic & Tech Campus,Tier 3,10,BIOTECH,21652,2.01,7.91,1
4775,23584,EWS,IT,Odisha,4.94,0,84,Imperial Jaipur University of Engineering,Tier 2,4,IT,4783,3.18,10.79,0
4776,15523,SC,CSE,Odisha,5.64,0,25,Jadavpur University,Tier 2,1,CSE,10131,0.25,15.8,0
4777,28134,General,ECE,Delhi,1.11,0,80,Vanguard Lucknow Institute of Technology,Tier 3,3,ECE,14222,1.36,4.66,0
4778,1598,SC,AI_DS,West Bengal,3.75,0,18,College of Engineering Pune,Tier 2,2,AI_DS,9236,1.45,13.2,1
4779,12327,SC,AERO,Karnataka,5.9,0,36,Pioneer Bhubaneswar Institute of Technology,Tier 3,9,AERO,50575,1.76,5.58,1
4780,1945,EWS,AERO,Madhya Pradesh,1.03,0,89,Metropolitan Bengaluru University of Engineering,Tier 3,9,AERO,19537,1.76,5.98,1
4781,6610,OBC,ECE,Rajasthan,4.43,0,135,Pioneer Bhubaneswar University of Engineering,Tier 3,3,ECE,27126,2.29,4.84,1
4782,881,SC,ME,Maharashtra,2.27,0,84,Imperial Jaipur University of Engineering,Tier 2,6,ME,8183,3.18,10.79,1
4783,10425,OBC,AERO,Odisha,4.28,0,83,Zenith Pune College of Engineering,Tier 2,9,AERO,5212,3.1,10.72,0
4784,1646,General,ME,Maharashtra,4.03,0,28,PES University,Tier 2,6,ME,2537,4.5,11.8,0
4785,4311,OBC,CSE,Madhya Pradesh,2.53,1,98,Horizon Chandigarh Polytechnic & Tech Campus,Tier 2,1,CSE,5691,3.8,10.81,0
4786,5294,ST,EEE,Uttarakhand,4.97,1,50,Apex Chennai Polytechnic & Tech Campus,Tier 3,5,EEE,72275,3.19,5.16,1
4787,12568,General,IT,Assam,2.27,0,83,Zenith Pune College of Engineering,Tier 2,4,IT,3173,3.1,10.72,0
4788,2644,EWS,BIOTECH,Telangana,3.22,0,81,Apex Chandigarh College of Engineering,Tier 3,10,BIOTECH,17755,1.46,6.36,1
4789,7191,SC,BIOTECH,Gujarat,5.77,1,26,College of Engg Guindy,Tier 2,10,BIOTECH,8406,0.35,12.0,1
4790,13585,General,CSE,Tamil Nadu,1.89,1,35,Horizon Bhubaneswar University of Engineering,Tier 2,1,CSE,3007,4.23,9.31,0
4791,30665,General,ECE,Maharashtra,2.83,0,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,3,ECE,14465,3.06,4.89,0
4792,1057,OBC,IT,Tamil Nadu,1.37,0,133,Pioneer Hyderabad University of Engineering,Tier 3,4,IT,31549,2.42,6.92,1
4793,6339,General,CE,Madhya Pradesh,3.32,0,118,Pioneer Lucknow Institute of Technology,Tier 3,7,CE,10697,2.5,7.48,1
4794,3651,OBC,BIOTECH,Uttar Pradesh,3.5,0,121,Global Jaipur University of Engineering,Tier 3,10,BIOTECH,23040,3.1,7.73,1
4795,5473,General,EEE,Uttar Pradesh,5.51,1,75,Apex Kochi College of Engineering,Tier 2,5,EEE,2745,3.16,7.75,0
4796,2397,General,CSE,Rajasthan,4.54,0,22,SRM Institute of Science and Technology,Tier 2,1,CSE,2803,2.6,8.5,1
4797,33855,OBC,CE,Uttar Pradesh,3.81,0,8,BITS Pilani,Tier 1,7,CE,397,5.5,22.0,0
4798,38296,OBC,ECE,Assam,2.25,1,100,Imperial Bengaluru University of Engineering,Tier 3,3,ECE,29179,1.73,7.94,0
4799,12299,OBC,BIOTECH,Delhi,1.81,1,56,Vanguard Chandigarh Institute of Technology,Tier 3,10,BIOTECH,20235,1.44,5.56,1
4800,7683,General,CHE,Uttarakhand,3.75,0,17,BMS College of Engineering,Tier 2,8,CHE,2715,2.9,12.8,0
4801,7878,General,EEE,Uttar Pradesh,3.76,0,8,BITS Pilani,Tier 1,5,EEE,270,5.5,22.0,0
4802,11537,General,AERO,West Bengal,4.34,0,117,Imperial Noida University of Engineering,Tier 3,9,AERO,13793,1.66,6.43,1
4803,4437,General,CHE,Uttarakhand,4.96,0,6,IIT Roorkee,Tier 1,8,CHE,240,2.25,20.0,0
4804,7962,OBC,EEE,Odisha,3.47,0,66,Horizon Lucknow University of Engineering,Tier 3,5,EEE,25407,2.73,5.76,1
4805,11592,OBC,BIOTECH,Delhi,3.97,0,93,Metropolitan Indore Institute of Technology,Tier 3,10,BIOTECH,22554,2.21,4.71,1
4806,6143,OBC,EEE,Delhi,2.1,0,40,Summit Chandigarh University of Engineering,Tier 2,5,EEE,5212,2.73,10.5,0
4807,4509,General,ECE,Punjab,3.65,0,69,Summit Jaipur College of Engineering,Tier 2,3,ECE,2952,3.83,7.87,0
4808,13938,SC,CSE,Kerala,1.43,1,6,IIT Roorkee,Tier 1,1,CSE,1094,2.25,20.0,0
4809,11449,General,ME,Madhya Pradesh,5.95,0,128,National Bengaluru University of Engineering,Tier 3,6,ME,11965,3.01,7.82,1
4810,7930,General,IT,Assam,5.32,1,64,Global Jaipur Institute of Technology,Tier 2,4,IT,3152,3.02,11.43,0
4811,35251,OBC,AERO,Odisha,3.82,0,9,IIIT Hyderabad,Tier 1,9,AERO,521,3.8,31.0,0
4812,5171,General,IT,Madhya Pradesh,3.71,0,60,Global Bengaluru College of Engineering,Tier 3,4,IT,15444,2.01,8.0,1
4813,1842,ST,EEE,Madhya Pradesh,3.5,1,85,Apex Indore Polytechnic & Tech Campus,Tier 3,5,EEE,65643,3.42,7.73,1
4814,11070,General,ECE,Rajasthan,4.03,0,105,Summit Noida Polytechnic & Tech Campus,Tier 2,3,ECE,3170,3.76,10.34,0
4815,10687,General,ME,Uttarakhand,4.5,0,119,Horizon Noida University of Engineering,Tier 3,6,ME,10951,2.63,7.38,1
4816,4531,General,ECE,Madhya Pradesh,2.65,1,95,Zenith Chandigarh College of Engineering,Tier 3,3,ECE,14971,2.22,8.46,1
4817,1611,General,BIOTECH,Gujarat,3.5,0,62,Apex Noida Institute of Technology,Tier 3,10,BIOTECH,11194,3.17,7.77,1
4818,28858,General,ME,Rajasthan,4.26,0,49,Summit Noida College of Engineering,Tier 2,6,ME,2426,4.22,7.7,0
4819,7600,SC,BIOTECH,Odisha,4.82,0,4,IIT Kharagpur,Tier 1,10,BIOTECH,766,2.35,21.5,0
4820,32530,OBC,CE,Tamil Nadu,5.7,1,63,Horizon Chennai Institute of Technology,Tier 3,7,CE,21032,1.84,7.59,0
4821,7234,EWS,IT,Uttar Pradesh,5.76,0,135,Pioneer Bhubaneswar University of Engineering,Tier 3,4,IT,24697,2.29,4.84,1
4822,7986,SC,CE,Delhi,5.24,1,9,IIIT Hyderabad,Tier 1,7,CE,772,3.8,31.0,0
4823,4088,ST,AI_DS,Uttar Pradesh,1.52,1,114,Summit Pune College of Engineering,Tier 3,2,AI_DS,76372,1.31,5.67,1
4824,9392,General,CSE,Rajasthan,3.12,1,73,Summit Ahmedabad Polytechnic & Tech Campus,Tier 3,1,CSE,14732,2.91,5.54,1
4825,9528,General,EEE,Kerala,4.01,1,36,Pioneer Bhubaneswar Institute of Technology,Tier 3,5,EEE,14038,1.76,5.58,0
4826,31531,General,CHE,Maharashtra,5.03,0,76,National Lucknow Polytechnic & Tech Campus,Tier 3,8,CHE,12769,2.01,7.91,0
4827,3098,General,ECE,Tamil Nadu,5.2,1,57,Zenith Noida College of Engineering,Tier 3,3,ECE,14861,2.66,6.45,1
4828,7670,OBC,CE,Uttarakhand,3.07,0,58,Pioneer Kochi Institute of Technology,Tier 2,7,CE,3867,2.76,8.15,0
4829,11642,General,AI_DS,Rajasthan,3.38,0,27,MS Ramaiah Institute of Technology,Tier 2,2,AI_DS,3100,3.1,11.2,0
4830,15045,EWS,CSE,Maharashtra,4.87,1,9,IIIT Hyderabad,Tier 1,1,CSE,439,3.8,31.0,0
4831,19190,EWS,BIOTECH,Punjab,1.03,1,125,Summit Kochi University of Engineering,Tier 3,10,BIOTECH,16199,2.87,7.12,0
4832,16874,General,ECE,Karnataka,5.91,1,108,Global Kochi University of Engineering,Tier 2,3,ECE,3135,3.1,11.5,0
4833,2236,EWS,IT,Delhi,2.41,1,2,IIT Delhi,Tier 1,4,IT,461,2.45,25.0,0
4834,3348,General,IT,Delhi,1.66,1,61,Apex Chennai College of Engineering,Tier 3,4,IT,17087,2.89,8.22,1
4835,7392,General,AERO,Rajasthan,1.87,0,26,College of Engg Guindy,Tier 2,9,AERO,3163,0.35,12.0,0
4836,13371,General,ECE,West Bengal,2.99,1,35,Horizon Bhubaneswar University of Engineering,Tier 2,3,ECE,3004,4.23,9.31,0
4837,12773,General,CSE,Madhya Pradesh,2.18,1,111,Metropolitan Ahmedabad Polytechnic & Tech Campus,Tier 2,1,CSE,2797,3.41,9.14,0
4838,851,General,IT,Uttar Pradesh,5.19,1,59,Metropolitan Pune College of Engineering,Tier 2,4,IT,3388,3.67,8.01,1
4839,6204,EWS,ME,Rajasthan,2.74,0,46,National Bhubaneswar College of Engineering,Tier 2,6,ME,3479,4.22,8.45,0
4840,5779,General,AI_DS,Uttarakhand,5.41,0,29,SSN College of Engineering,Tier 2,2,AI_DS,2980,1.8,10.5,0
4841,66395,EWS,ECE,Karnataka,1.97,0,6,IIT Roorkee,Tier 1,3,ECE,404,2.25,20.0,0
4842,17237,OBC,CSE,Telangana,3.65,1,53,Horizon Chandigarh Institute of Technology,Tier 2,1,CSE,5091,3.67,11.24,0
4843,11314,SC,CHE,Uttar Pradesh,4.96,1,91,Horizon Hyderabad College of Engineering,Tier 3,8,CHE,40999,2.56,6.89,1
4844,3244,ST,ME,Uttar Pradesh,2.84,0,135,Pioneer Bhubaneswar University of Engineering,Tier 3,6,ME,59081,2.29,4.84,1
4845,4133,General,CE,Assam,4.89,1,18,College of Engineering Pune,Tier 2,7,CE,2289,1.45,13.2,0
4846,9526,General,EEE,Tamil Nadu,3.82,0,92,Apex Ahmedabad University of Engineering,Tier 2,5,EEE,2658,2.75,7.72,0
4847,11630,OBC,ECE,Assam,2.53,1,46,National Bhubaneswar College of Engineering,Tier 2,3,ECE,5258,4.22,8.45,0
4848,7955,OBC,CSE,West Bengal,1.02,0,84,Imperial Jaipur University of Engineering,Tier 2,1,CSE,5557,3.18,10.79,0
4849,1710,EWS,ME,Uttar Pradesh,1.72,0,58,Pioneer Kochi Institute of Technology,Tier 2,6,ME,3137,2.76,8.15,0
4850,15251,General,BIOTECH,Uttar Pradesh,4.19,0,59,Metropolitan Pune College of Engineering,Tier 2,10,BIOTECH,2259,3.67,8.01,0
4851,42958,General,IT,Madhya Pradesh,4.77,1,121,Global Jaipur University of Engineering,Tier 3,4,IT,17255,3.1,7.73,0
4852,21301,General,ECE,Delhi,5.68,0,130,National Hyderabad University of Engineering,Tier 3,3,ECE,15752,1.24,5.01,0
4853,1570,OBC,ME,Karnataka,2.49,0,121,Global Jaipur University of Engineering,Tier 3,6,ME,21807,3.1,7.73,1
4854,34100,SC,ECE,Odisha,1.43,0,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,3,ECE,51888,1.48,6.32,1
4855,8813,SC,IT,Uttar Pradesh,5.27,1,16,RV College of Engineering,Tier 2,4,IT,11372,3.2,15.5,1
4856,13994,General,AI_DS,Uttar Pradesh,4.15,1,88,Vanguard Noida Institute of Technology,Tier 3,2,AI_DS,14223,2.86,7.53,1
4857,5263,OBC,CSE,Maharashtra,2.16,0,63,Horizon Chennai Institute of Technology,Tier 3,1,CSE,25658,1.84,7.59,1
4858,5769,ST,AERO,Uttarakhand,2.19,1,74,Summit Jaipur College of Engineering,Tier 3,9,AERO,74194,2.84,5.84,1
4859,19280,General,AERO,Tamil Nadu,4.97,0,135,Pioneer Bhubaneswar University of Engineering,Tier 3,9,AERO,14369,2.29,4.84,0
4860,23975,General,CSE,Karnataka,4.93,0,50,Apex Chennai Polytechnic & Tech Campus,Tier 3,1,CSE,14268,3.19,5.16,0
4861,13546,OBC,ECE,Odisha,2.21,0,85,Apex Indore Polytechnic & Tech Campus,Tier 3,3,ECE,26033,3.42,7.73,1
4862,6045,General,IT,Rajasthan,2.65,0,107,Horizon Indore Polytechnic & Tech Campus,Tier 3,4,IT,16234,3.32,8.02,1
4863,9233,General,CSE,Madhya Pradesh,2.19,0,18,College of Engineering Pune,Tier 2,1,CSE,2977,1.45,13.2,0
4864,4022,General,BIOTECH,Maharashtra,4.25,1,90,Global Jaipur University of Engineering,Tier 3,10,BIOTECH,10930,1.78,5.27,1
4865,24388,General,IT,Uttarakhand,4.59,1,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,4,IT,16720,3.22,8.3,0
4866,8769,OBC,AI_DS,Uttarakhand,4.8,1,23,Manipal Institute of Technology,Tier 2,2,AI_DS,5079,3.85,11.5,0
4867,2183,EWS,ME,Uttarakhand,3.14,1,71,Imperial Lucknow Polytechnic & Tech Campus,Tier 3,6,ME,15558,2.71,7.5,1
4868,1239,ST,CSE,Maharashtra,3.05,1,57,Zenith Noida College of Engineering,Tier 3,1,CSE,71164,2.66,6.45,1
4869,10835,SC,IT,Maharashtra,3.98,1,115,Apex Chandigarh College of Engineering,Tier 3,4,IT,61600,3.2,5.46,1
4870,6668,General,BIOTECH,Delhi,2.38,0,6,IIT Roorkee,Tier 1,10,BIOTECH,249,2.25,20.0,0
4871,27674,OBC,ECE,Odisha,4.16,1,134,Vanguard Bhubaneswar College of Engineering,Tier 3,3,ECE,28084,1.73,6.31,1
4872,1123,OBC,ME,Uttarakhand,1.37,0,74,Summit Jaipur College of Engineering,Tier 3,6,ME,20301,2.84,5.84,1
4873,28753,OBC,BIOTECH,Punjab,5.17,1,13,MNIT Jaipur,Tier 1,10,BIOTECH,411,1.7,14.0,0
4874,59432,OBC,AI_DS,Karnataka,2.97,1,63,Horizon Chennai Institute of Technology,Tier 3,2,AI_DS,25326,1.84,7.59,0
4875,5059,OBC,EEE,Odisha,4.58,1,93,Metropolitan Indore Institute of Technology,Tier 3,5,EEE,23863,2.21,4.71,1
4876,2156,General,IT,Madhya Pradesh,1.58,0,69,Summit Jaipur College of Engineering,Tier 2,4,IT,3402,3.83,7.87,0
4877,5083,General,BIOTECH,Punjab,1.02,1,112,Global Noida Polytechnic & Tech Campus,Tier 2,10,BIOTECH,2393,4.2,9.02,0
4878,2705,General,AI_DS,Kerala,4.62,1,91,Horizon Hyderabad College of Engineering,Tier 3,2,AI_DS,14596,2.56,6.89,1
4879,719,General,CSE,Rajasthan,1.4,1,18,College of Engineering Pune,Tier 2,1,CSE,2977,1.45,13.2,0
4880,5719,General,CE,Madhya Pradesh,1.67,0,88,Vanguard Noida Institute of Technology,Tier 3,7,CE,11520,2.86,7.53,1
4881,4618,General,CSE,Gujarat,2.13,1,124,Summit Pune University of Engineering,Tier 3,1,CSE,16100,1.3,8.48,1
4882,2035,General,IT,Assam,5.67,0,107,Horizon Indore Polytechnic & Tech Campus,Tier 3,4,IT,16234,3.32,8.02,1
4883,7954,EWS,AERO,Madhya Pradesh,5.3,0,24,Thapar Institute of Engg & Tech,Tier 2,9,AERO,4274,4.2,12.0,0
4884,7496,SC,CSE,Tamil Nadu,3.17,0,22,SRM Institute of Science and Technology,Tier 2,1,CSE,10267,2.6,8.5,0
4885,29170,OBC,BIOTECH,Rajasthan,2.09,0,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,10,BIOTECH,20430,1.74,8.04,0
4886,38632,OBC,CHE,Maharashtra,5.11,0,128,National Bengaluru University of Engineering,Tier 3,8,CHE,22367,3.01,7.82,0
4887,7773,EWS,AI_DS,West Bengal,4.0,1,118,Pioneer Lucknow Institute of Technology,Tier 3,2,AI_DS,20728,2.5,7.48,1
4888,9068,General,CSE,Gujarat,4.67,1,98,Horizon Chandigarh Polytechnic & Tech Campus,Tier 2,1,CSE,2909,3.8,10.81,0
4889,3024,General,BIOTECH,Uttarakhand,2.4,1,7,IIT Guwahati,Tier 1,10,BIOTECH,230,2.2,19.5,0
4890,4545,EWS,CE,Delhi,2.55,1,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,7,CE,15691,3.06,4.89,1
4891,29942,OBC,AERO,Telangana,3.45,0,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,9,AERO,26978,3.22,8.3,0
4892,4127,General,AERO,Karnataka,1.96,0,57,Zenith Noida College of Engineering,Tier 3,9,AERO,14900,2.66,6.45,1
4893,11677,General,EEE,Uttarakhand,2.25,1,53,Horizon Chandigarh Institute of Technology,Tier 2,5,EEE,2808,3.67,11.24,0
4894,2328,ST,AI_DS,West Bengal,1.3,1,75,Apex Kochi College of Engineering,Tier 2,2,AI_DS,15579,3.16,7.75,1
4895,5667,OBC,BIOTECH,Tamil Nadu,4.13,1,4,IIT Kharagpur,Tier 1,10,BIOTECH,410,2.35,21.5,0
4896,27216,General,IT,Assam,1.46,0,124,Summit Pune University of Engineering,Tier 3,4,IT,16848,1.3,8.48,0
4897,2352,SC,ECE,Odisha,3.01,1,101,Zenith Noida Institute of Technology,Tier 3,3,ECE,50425,2.7,5.23,1
4898,5009,General,IT,Delhi,5.86,1,24,Thapar Institute of Engg & Tech,Tier 2,4,IT,3043,4.2,12.0,0
4899,1781,OBC,ME,Rajasthan,5.78,1,49,Summit Noida College of Engineering,Tier 2,6,ME,4423,4.22,7.7,1
4900,5089,EWS,ECE,Gujarat,3.92,0,67,Imperial Noida University of Engineering,Tier 3,3,ECE,21103,2.48,7.16,1
4901,15488,OBC,CHE,Delhi,1.07,0,18,College of Engineering Pune,Tier 2,8,CHE,4401,1.45,13.2,0
4902,10079,General,IT,Telangana,1.32,0,97,Pioneer Indore Institute of Technology,Tier 3,4,IT,16035,1.85,4.78,1
4903,36702,OBC,ECE,Assam,4.28,0,12,VNIT Nagpur,Tier 1,3,ECE,552,1.75,13.5,0
4904,11046,SC,CHE,Kerala,2.75,0,32,Horizon Pune College of Engineering,Tier 2,8,CHE,8227,3.93,9.18,0
4905,4226,OBC,CHE,West Bengal,3.29,1,93,Metropolitan Indore Institute of Technology,Tier 3,8,CHE,21865,2.21,4.71,1
4906,11970,OBC,CSE,West Bengal,3.94,0,66,Horizon Lucknow University of Engineering,Tier 3,1,CSE,25751,2.73,5.76,1
4907,9298,General,BIOTECH,Kerala,5.9,1,117,Imperial Noida University of Engineering,Tier 3,10,BIOTECH,12775,1.66,6.43,1
4908,7193,General,AI_DS,Tamil Nadu,3.16,1,119,Horizon Noida University of Engineering,Tier 3,2,AI_DS,15528,2.63,7.38,1
4909,17182,General,CHE,Odisha,4.82,1,113,National Jaipur Institute of Technology,Tier 3,8,CHE,11697,3.32,7.49,0
4910,25400,OBC,AERO,Uttar Pradesh,3.78,0,6,IIT Roorkee,Tier 1,9,AERO,484,2.25,20.0,0
4911,14124,OBC,ECE,Uttar Pradesh,3.18,0,38,Imperial Indore Polytechnic & Tech Campus,Tier 3,3,ECE,28154,1.77,5.55,1
4912,11261,EWS,IT,Assam,4.52,0,30,Kalinga Institute of Industrial Tech,Tier 2,4,IT,4336,3.5,8.2,0
4913,2502,General,CHE,Odisha,3.45,1,53,Horizon Chandigarh Institute of Technology,Tier 2,8,CHE,2373,3.67,11.24,0
4914,1613,General,BIOTECH,Telangana,4.41,1,42,Apex Chennai University of Engineering,Tier 3,10,BIOTECH,12845,2.99,4.5,1
4915,1991,OBC,ECE,Delhi,2.96,1,90,Global Jaipur University of Engineering,Tier 3,3,ECE,28729,1.78,5.27,1
4916,4425,OBC,EEE,Gujarat,4.01,0,49,Summit Noida College of Engineering,Tier 2,5,EEE,5293,4.22,7.7,0
4917,14383,General,ME,Madhya Pradesh,5.46,1,53,Horizon Chandigarh Institute of Technology,Tier 2,6,ME,2227,3.67,11.24,0
4918,34883,EWS,BIOTECH,Maharashtra,4.79,0,125,Summit Kochi University of Engineering,Tier 3,10,BIOTECH,16199,2.87,7.12,0
4919,34709,EWS,ECE,Delhi,1.61,0,54,Apex Kochi University of Engineering,Tier 3,3,ECE,22102,2.93,6.33,0
4920,5011,General,ECE,Telangana,1.46,0,64,Global Jaipur Institute of Technology,Tier 2,3,ECE,2925,3.02,11.43,0
4921,14912,OBC,CHE,Maharashtra,1.59,1,21,VIT Vellore,Tier 2,8,CHE,4287,2.45,9.8,0
4922,3477,OBC,ECE,Delhi,5.07,1,23,Manipal Institute of Technology,Tier 2,3,ECE,5426,3.85,11.5,1
